"game_play_number","id","sequence_number","type_id","type_text","text","away_score","home_score","period_number","period_display_value","clock_display_value","scoring_play","score_value","team_id","athlete_id_1","wallclock","shooting_play","game_id","season","season_type","home_team_id","home_team_name","home_team_mascot","home_team_abbrev","home_team_name_alt","away_team_id","away_team_name","away_team_mascot","away_team_abbrev","away_team_name_alt","game_spread","home_favorite","game_spread_available","home_team_spread","half","time","clock_minutes","clock_seconds","home_timeout_called","away_timeout_called","lead_period","lead_half","start_period_seconds_remaining","start_game_seconds_remaining","end_period_seconds_remaining","end_game_seconds_remaining","lag_period","lag_half","athlete_id_2","game_date","game_date_time","media_id","coordinate_x_raw","coordinate_y_raw","coordinate_x","coordinate_y"
248,401638645102945792,102945802,586,"Offensive Rebound","Zach Edey Offensive Rebound.",46,63,2,"2nd Half","5:41",FALSE,0,2509,4600663,"2024-04-09T03:08:52Z",FALSE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"5:41",5,41,FALSE,FALSE,2,2,341,341,338,338,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,-41.75,0
249,401638645102946112,102946101,519,"PersonalFoul","Foul on Samson Johnson.",46,63,2,"2nd Half","5:38",FALSE,0,41,4683752,"2024-04-09T03:09:02Z",FALSE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"5:38",5,38,FALSE,FALSE,2,2,338,338,338,338,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,41.75,0
250,401638645102946112,102946102,540,"MadeFreeThrow","Zach Edey missed Free Throw.",46,63,2,"2nd Half","5:38",FALSE,1,2509,4600663,"2024-04-09T03:09:02Z",TRUE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"5:38",5,38,FALSE,FALSE,2,2,338,338,338,338,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,-41.75,0
251,401638645102946112,102946103,449,"Dead Ball Rebound","Purdue Deadball Team Rebound.",46,63,2,"2nd Half","5:38",FALSE,0,2509,NA,"2024-04-09T03:09:02Z",FALSE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"5:38",5,38,FALSE,FALSE,2,2,338,338,338,338,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,-41.75,0
252,401638645102946112,102946104,540,"MadeFreeThrow","Zach Edey made Free Throw.",47,63,2,"2nd Half","5:38",TRUE,1,2509,4600663,"2024-04-09T03:09:02Z",TRUE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"5:38",5,38,FALSE,FALSE,2,2,338,338,312,312,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,-41.75,0
253,401638645102948672,102948701,558,"JumpShot","Cam Spencer made Jumper.",47,65,2,"2nd Half","5:12",TRUE,2,41,4433083,"2024-04-09T03:11:03Z",TRUE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"5:12",5,12,FALSE,FALSE,2,2,312,312,292,292,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,22,10,31.75,3
254,401638645102954688,102954701,558,"JumpShot","Zach Edey made Jumper.",49,65,2,"2nd Half","4:52",TRUE,2,2509,4600663,"2024-04-09T03:11:28Z",TRUE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"4:52",4,52,FALSE,FALSE,2,2,292,292,292,292,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,28,5,-36.75,3
255,401638645102954688,102954702,579,"ShortTimeOut","Purdue  Timeout",49,65,2,"2nd Half","4:52",FALSE,0,2509,NA,"2024-04-09T03:11:28Z",FALSE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"4:52",4,52,FALSE,TRUE,2,2,292,292,278,278,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,-41.75,0
256,401638645102956096,102956101,558,"JumpShot","Alex Karaban missed Three Point Jumper.",49,65,2,"2nd Half","4:38",FALSE,3,41,4917149,"2024-04-09T03:13:09Z",TRUE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"4:38",4,38,FALSE,FALSE,2,2,278,278,278,278,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,30,26,15.75,-5
257,401638645102956096,102956102,587,"Defensive Rebound","Lance Jones Defensive Rebound.",49,65,2,"2nd Half","4:38",FALSE,0,2509,4432002,"2024-04-09T03:13:09Z",FALSE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"4:38",4,38,FALSE,FALSE,2,2,278,278,262,262,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,-41.75,0
258,401638645102957696,102957701,558,"JumpShot","Zach Edey missed Jumper.",49,65,2,"2nd Half","4:22",FALSE,2,2509,4600663,"2024-04-09T03:13:29Z",TRUE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"4:22",4,22,FALSE,FALSE,2,2,262,262,262,262,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,28,6,-35.75,3
259,401638645102957696,102957702,587,"Defensive Rebound","Hassan Diarra Defensive Rebound.",49,65,2,"2nd Half","4:22",FALSE,0,41,4433160,"2024-04-09T03:13:29Z",FALSE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"4:22",4,22,FALSE,FALSE,2,2,262,262,230,230,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,41.75,0
260,401638645102964928,102964901,519,"PersonalFoul","Foul on Zach Edey.",49,65,2,"2nd Half","3:50",FALSE,0,2509,4600663,"2024-04-09T03:14:00Z",FALSE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"3:50",3,50,FALSE,FALSE,2,2,230,230,230,230,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,-41.75,0
261,401638645102964928,102964902,580,"OfficialTVTimeOut"," Official TV Timeout",49,65,2,"2nd Half","3:50",FALSE,0,NA,NA,"2024-04-09T03:14:00Z",FALSE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"3:50",3,50,FALSE,FALSE,2,2,230,230,230,230,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,-41.75,0
262,401638645102964928,102964903,540,"MadeFreeThrow","Tristen Newton made Free Throw.",49,66,2,"2nd Half","3:50",TRUE,1,41,4592965,"2024-04-09T03:14:00Z",TRUE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"3:50",3,50,FALSE,FALSE,2,2,230,230,230,230,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,41.75,0
263,401638645102964928,102964904,540,"MadeFreeThrow","Tristen Newton made Free Throw.",49,67,2,"2nd Half","3:50",TRUE,1,41,4592965,"2024-04-09T03:14:00Z",TRUE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"3:50",3,50,FALSE,FALSE,2,2,230,230,222,222,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,41.75,0
264,401638645102965696,102965701,519,"PersonalFoul","Foul on Tristen Newton.",49,67,2,"2nd Half","3:42",FALSE,0,41,4592965,"2024-04-09T03:18:21Z",FALSE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"3:42",3,42,FALSE,FALSE,2,2,222,222,222,222,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,41.75,0
265,401638645102965696,102965702,540,"MadeFreeThrow","Braden Smith missed Free Throw.",49,67,2,"2nd Half","3:42",FALSE,1,2509,5105854,"2024-04-09T03:18:21Z",TRUE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"3:42",3,42,FALSE,FALSE,2,2,222,222,222,222,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,-41.75,0
266,401638645102965696,102965703,449,"Dead Ball Rebound","Purdue Deadball Team Rebound.",49,67,2,"2nd Half","3:42",FALSE,0,2509,NA,"2024-04-09T03:18:21Z",FALSE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"3:42",3,42,FALSE,FALSE,2,2,222,222,222,222,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,-41.75,0
267,401638645102965696,102965704,540,"MadeFreeThrow","Braden Smith made Free Throw.",50,67,2,"2nd Half","3:42",TRUE,1,2509,5105854,"2024-04-09T03:18:21Z",TRUE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"3:42",3,42,FALSE,FALSE,2,2,222,222,221,221,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,-41.75,0
268,401638645102965824,102965801,598,"Lost Ball Turnover","Stephon Castle Turnover.",50,67,2,"2nd Half","3:41",FALSE,0,41,4845367,"2024-04-09T03:19:17Z",FALSE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"3:41",3,41,FALSE,FALSE,2,2,221,221,221,221,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,41.75,0
269,401638645102965824,102965802,607,"Steal","Braden Smith Steal.",50,67,2,"2nd Half","3:41",FALSE,0,2509,5105854,"2024-04-09T03:19:17Z",FALSE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"3:41",3,41,FALSE,FALSE,2,2,221,221,210,210,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,-41.75,0
270,401638645102966912,102966901,572,"LayUpShot","Zach Edey made Layup.",52,67,2,"2nd Half","3:30",TRUE,2,2509,4600663,"2024-04-09T03:19:47Z",TRUE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"3:30",3,30,FALSE,FALSE,2,2,210,210,183,183,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,23,0,-41.75,-2
271,401638645102969600,102969601,598,"Lost Ball Turnover","UConn  Turnover.",52,67,2,"2nd Half","3:03",FALSE,0,41,NA,"2024-04-09T03:20:23Z",FALSE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"3:03",3,3,FALSE,FALSE,2,2,183,183,176,176,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,41.75,0
272,401638645102974272,102974301,558,"JumpShot","Lance Jones missed Three Point Jumper.",52,67,2,"2nd Half","2:56",FALSE,3,2509,4432002,"2024-04-09T03:20:33Z",TRUE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"2:56",2,56,FALSE,FALSE,2,2,176,176,176,176,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,38,23,-18.75,13
273,401638645102974272,102974302,618,"Block Shot","Cam Spencer Block.",52,67,2,"2nd Half","2:56",FALSE,0,41,4433083,"2024-04-09T03:20:33Z",FALSE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"2:56",2,56,FALSE,FALSE,2,2,176,176,176,176,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,41.75,0
274,401638645102974272,102974303,586,"Offensive Rebound","Fletcher Loyer Offensive Rebound.",52,67,2,"2nd Half","2:56",FALSE,0,2509,5105853,"2024-04-09T03:20:33Z",FALSE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"2:56",2,56,FALSE,FALSE,2,2,176,176,167,167,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,-41.75,0
275,401638645102975232,102975201,572,"LayUpShot","Lance Jones made Layup.",54,67,2,"2nd Half","2:47",TRUE,2,2509,4432002,"2024-04-09T03:20:53Z",TRUE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"2:47",2,47,FALSE,FALSE,2,2,167,167,166,166,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,23,0,-41.75,-2
276,401638645102975296,102975301,579,"ShortTimeOut","Purdue  Timeout",54,67,2,"2nd Half","2:46",FALSE,0,2509,NA,"2024-04-09T03:20:59Z",FALSE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"2:46",2,46,FALSE,TRUE,2,2,166,166,164,164,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,-41.75,0
277,401638645102975488,102975501,519,"PersonalFoul","Foul on Braden Smith.",54,67,2,"2nd Half","2:44",FALSE,0,2509,5105854,"2024-04-09T03:22:39Z",FALSE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"2:44",2,44,FALSE,FALSE,2,2,164,164,164,164,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,-41.75,0
278,401638645102975488,102975502,540,"MadeFreeThrow","Tristen Newton made Free Throw.",54,68,2,"2nd Half","2:44",TRUE,1,41,4592965,"2024-04-09T03:22:39Z",TRUE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"2:44",2,44,FALSE,FALSE,2,2,164,164,164,164,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,41.75,0
279,401638645102975488,102975503,540,"MadeFreeThrow","Tristen Newton made Free Throw.",54,69,2,"2nd Half","2:44",TRUE,1,41,4592965,"2024-04-09T03:22:39Z",TRUE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"2:44",2,44,FALSE,FALSE,2,2,164,164,154,154,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,41.75,0
280,401638645102976512,102976501,574,"DunkShot","Zach Edey made Dunk. Assisted by Braden Smith.",56,69,2,"2nd Half","2:34",TRUE,2,2509,4600663,"2024-04-09T03:23:54Z",TRUE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"2:34",2,34,FALSE,FALSE,2,2,154,154,134,134,2,2,5105854,2024-04-08,2024-04-08 21:20:00,NA,26,0,-41.75,1
281,401638645102978496,102978501,579,"ShortTimeOut","UConn  Timeout",56,69,2,"2nd Half","2:14",FALSE,0,41,NA,"2024-04-09T03:24:09Z",FALSE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"2:14",2,14,TRUE,FALSE,2,2,134,134,118,118,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,41.75,0
282,401638645102984128,102984101,558,"JumpShot","Donovan Clingan made Jumper. Assisted by Alex Karaban.",56,71,2,"2nd Half","1:58",TRUE,2,41,5105565,"2024-04-09T03:26:05Z",TRUE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"1:58",1,58,FALSE,FALSE,2,2,118,118,107,107,2,2,4917149,2024-04-08,2024-04-08 21:20:00,NA,25,8,33.75,0
283,401638645102985216,102985201,572,"LayUpShot","Braden Smith missed Layup.",56,71,2,"2nd Half","1:47",FALSE,2,2509,5105854,"2024-04-09T03:26:10Z",TRUE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"1:47",1,47,FALSE,FALSE,2,2,107,107,107,107,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,27,1,-40.75,2
284,401638645102985216,102985202,586,"Offensive Rebound","Zach Edey Offensive Rebound.",56,71,2,"2nd Half","1:47",FALSE,0,2509,4600663,"2024-04-09T03:26:10Z",FALSE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"1:47",1,47,FALSE,FALSE,2,2,107,107,107,107,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,-41.75,0
285,401638645102985216,102985203,574,"DunkShot","Zach Edey made Dunk.",58,71,2,"2nd Half","1:47",TRUE,2,2509,4600663,"2024-04-09T03:26:10Z",TRUE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"1:47",1,47,FALSE,FALSE,2,2,107,107,91,91,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,1,-40.75,0
286,401638645102986816,102986801,519,"PersonalFoul","Foul on Braden Smith.",58,71,2,"2nd Half","1:31",FALSE,0,2509,5105854,"2024-04-09T03:26:30Z",FALSE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"1:31",1,31,FALSE,FALSE,2,2,91,91,91,91,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,-41.75,0
287,401638645102986816,102986802,540,"MadeFreeThrow","Stephon Castle made Free Throw.",58,72,2,"2nd Half","1:31",TRUE,1,41,4845367,"2024-04-09T03:26:30Z",TRUE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"1:31",1,31,FALSE,FALSE,2,2,91,91,91,91,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,41.75,0
288,401638645102986816,102986803,540,"MadeFreeThrow","Stephon Castle made Free Throw.",58,73,2,"2nd Half","1:31",TRUE,1,41,4845367,"2024-04-09T03:26:30Z",TRUE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"1:31",1,31,FALSE,FALSE,2,2,91,91,82,82,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,41.75,0
289,401638645102987712,102987701,574,"DunkShot","Zach Edey made Dunk. Assisted by Braden Smith.",60,73,2,"2nd Half","1:22",TRUE,2,2509,4600663,"2024-04-09T03:27:32Z",TRUE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"1:22",1,22,FALSE,FALSE,2,2,82,82,45,45,2,2,5105854,2024-04-08,2024-04-08 21:20:00,NA,25,1,-40.75,0
290,401638645102995392,102995401,572,"LayUpShot","Donovan Clingan made Layup. Assisted by Alex Karaban.",60,75,2,"2nd Half","0:45",TRUE,2,41,5105565,"2024-04-09T03:28:07Z",TRUE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"0:45",0,45,FALSE,FALSE,2,2,45,45,37,37,2,2,4917149,2024-04-08,2024-04-08 21:20:00,NA,23,0,41.75,2
291,401638645102996224,102996201,558,"JumpShot","Braden Smith missed Three Point Jumper.",60,75,2,"2nd Half","0:37",FALSE,3,2509,5105854,"2024-04-09T03:28:17Z",TRUE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"0:37",0,37,FALSE,FALSE,2,2,37,37,37,37,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,25,-16.75,0
292,401638645102996224,102996202,587,"Defensive Rebound","UConn Defensive Rebound.",60,75,2,"2nd Half","0:37",FALSE,0,41,NA,"2024-04-09T03:28:17Z",FALSE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"0:37",0,37,FALSE,FALSE,2,2,37,37,6,6,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,41.75,0
293,401638645102999296,102999301,598,"Lost Ball Turnover","UConn  Turnover.",60,75,2,"2nd Half","0:06",FALSE,0,41,NA,"2024-04-09T03:29:58Z",FALSE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"0:06",0,6,FALSE,FALSE,2,2,6,6,0,0,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,25,0,41.75,0
294,4.01638645103e+17,102999901,402,"End Game","End of Game",60,75,2,"2nd Half","0:00",FALSE,0,NA,NA,"2024-04-09T03:29:58Z",FALSE,401638645,2024,3,41,"UConn","Huskies","CONN","UConn",2509,"Purdue","Boilermakers","PUR","Purdue",2.5,TRUE,FALSE,2.5,2,"0:00",0,0,FALSE,FALSE,NA,NA,0,0,NA,NA,2,2,NA,2024-04-08,2024-04-08 21:20:00,NA,50,-5,-46.75,25
